18488,169108,1603,19194,1991,8960,105058,2344,70919,1587,14479,46414,15241,16703,20066,16703,14529,23823,15241,9887,11804,1150,32038,4286,302837,121988,97218,890586,978160
18488,1603,2344,169108,1991,19194,8960,105058,70919,1587,14479,46414,16703,20066,16703,15241,9887,23823,15241,14529,11804,1150,32038,4286,302837,121988,97218,978160,890586
18488,1603,169108,1991,19194,8960,105058,2344,70919,1587,16703,14479,46414,20066,16703,15241,23823,15241,9887,1150,14529,4286,11804,302837,32038,121988,97218,890586,978160
18488,14479,1603,46414,1991,19194,8960,169108,2344,16703,105058,20066,16703,15241,23823,15241,9887,14529,11804,1587,70919,32038,1150,4286,97218,302837,121988,978160,890586
14479,18488,46414,1991,19194,8960,169108,2344,1603,70919,105058,20066,16703,16703,15241,23823,1150,15241,9887,4286,14529,32038,302837,1587,11804,97218,121988,978160,890586
18488,14479,1991,19194,8960,2344,169108,1603,70919,20066,105058,1587,16703,16703,15241,23823,14529,15241,11804,9887,46414,1150,32038,4286,97218,302837,121988,978160,890586
2344,169108,1603,1991,19194,8960,105058,70919,1587,18488,46414,16703,14479,20066,16703,15241,15241,23823,9887,14529,1150,11804,32038,4286,302837,121988,97218,890586,978160
18488,14479,169108,1603,2344,1991,19194,8960,105058,70919,1587,20066,46414,16703,16703,15241,23823,9887,11804,15241,14529,32038,1150,4286,302837,121988,97218,978160,890586
2344,1603,169108,1991,19194,8960,105058,1587,70919,18488,46414,16703,14479,16703,20066,15241,23823,15241,9887,14529,1150,32038,11804,302837,4286,121988,97218,890586,978160
18488,169108,1603,70919,2344,1991,19194,8960,105058,1587,16703,46414,14479,16703,20066,15241,23823,11804,15241,9887,14529,1150,32038,4286,302837,121988,97218,978160,890586
18488,46414,14479,1991,19194,16703,8960,1603,2344,169108,105058,70919,1587,16703,20066,15241,23823,15241,9887,14529,11804,32038,1150,4286,97218,302837,121988,890586,978160
18488,14479,169108,2344,1603,1991,19194,8960,105058,70919,1587,16703,46414,20066,23823,16703,15241,15241,9887,14529,11804,32038,1150,4286,302837,121988,97218,978160,890586
18488,1603,169108,2344,1991,19194,8960,105058,70919,1587,14479,16703,20066,46414,16703,14529,15241,15241,9887,1150,23823,11804,32038,4286,302837,121988,97218,890586,978160
18488,169108,1603,2344,1991,19194,8960,105058,1587,70919,14479,46414,16703,20066,15241,16703,23823,15241,9887,14529,1150,32038,11804,4286,302837,121988,97218,978160,890586
18488,46414,14479,1991,19194,8960,1603,169108,2344,105058,1587,70919,20066,16703,15241,15241,16703,23823,9887,1150,11804,14529,32038,4286,302837,97218,121988,978160,890586
18488,14479,46414,1991,19194,8960,169108,1603,2344,105058,70919,1587,20066,16703,15241,14529,16703,9887,15241,23823,4286,11804,1150,32038,97218,302837,121988,978160,890586
18488,169108,1603,2344,1991,19194,8960,105058,70919,1587,14479,46414,16703,20066,16703,15241,23823,15241,9887,14529,11804,32038,1150,302837,4286,121988,97218,890586,978160
18488,14479,46414,1991,19194,8960,1603,169108,2344,16703,105058,70919,20066,15241,16703,15241,23823,9887,14529,11804,302837,1587,1150,32038,4286,97218,121988,978160,890586
18488,1603,2344,169108,1991,19194,8960,105058,1587,70919,14479,20066,16703,46414,16703,15241,23823,15241,9887,14529,11804,32038,4286,1150,302837,121988,97218,890586,978160
18488,1603,169108,2344,70919,1991,19194,8960,105058,1587,14479,46414,23823,20066,16703,16703,14529,15241,15241,9887,11804,1150,32038,4286,302837,121988,97218,978160,890586
18488,14479,16703,1991,8960,19194,1603,169108,2344,105058,46414,16703,20066,15241,23823,9887,15241,14529,1150,32038,4286,11804,70919,1587,97218,302837,121988,890586,978160
2344,1603,169108,1991,19194,8960,105058,70919,16703,15241,18488,14479,302837,16703,20066,46414,15241,1150,23823,9887,14529,1587,11804,4286,97218,121988,32038,890586,978160
18488,46414,14479,1991,19194,8960,15241,1603,169108,2344,105058,70919,1587,16703,20066,16703,15241,23823,9887,14529,32038,11804,1150,4286,302837,97218,121988,978160,890586
18488,2344,169108,1603,1991,19194,8960,105058,1587,70919,46414,14479,16703,20066,16703,23823,15241,15241,9887,1150,14529,11804,4286,32038,302837,121988,97218,978160,890586
18488,169108,1603,2344,1991,19194,8960,105058,1587,14479,70919,46414,16703,20066,16703,15241,23823,15241,9887,14529,1150,32038,11804,4286,121988,97218,302837,890586,978160
18488,14479,169108,1603,2344,1991,19194,8960,105058,70919,1587,16703,46414,20066,23823,15241,16703,14529,15241,9887,32038,4286,11804,302837,1150,121988,97218,978160,890586
18488,1603,2344,169108,1991,19194,8960,105058,1587,70919,14479,302837,46414,16703,20066,16703,15241,15241,23823,9887,14529,11804,1150,32038,4286,121988,97218,890586,978160
18488,169108,1991,19194,8960,105058,1603,2344,70919,1587,14479,46414,16703,15241,14529,20066,16703,23823,15241,9887,11804,302837,4286,1150,32038,121988,97218,978160,890586
18488,169108,2344,1603,1991,19194,8960,105058,14479,70919,46414,1587,16703,20066,16703,15241,15241,9887,23823,14529,11804,1150,4286,32038,302837,121988,97218,978160,890586
18488,169108,2344,1603,1991,8960,19194,105058,70919,14479,16703,46414,302837,23823,14529,16703,20066,15241,9887,15241,32038,11804,1150,4286,1587,121988,97218,978160,890586
18488,14479,1991,19194,8960,16703,1603,2344,169108,105058,1587,70919,20066,16703,15241,23823,15241,9887,14529,11804,1150,32038,4286,46414,302837,97218,121988,978160,890586
18488,2344,169108,1603,1991,19194,8960,105058,70919,1587,46414,14479,16703,302837,20066,16703,15241,23823,9887,14529,32038,15241,11804,1150,4286,121988,97218,978160,890586
18488,1603,169108,2344,1991,19194,8960,105058,70919,1587,14479,16703,16703,20066,46414,9887,15241,15241,14529,23823,32038,1150,11804,4286,121988,97218,302837,978160,890586
18488,1603,169108,1991,19194,8960,105058,70919,2344,1587,14479,46414,20066,16703,16703,15241,23823,4286,14529,15241,1150,9887,11804,32038,302837,121988,97218,978160,890586
18488,1603,169108,2344,70919,1991,19194,8960,105058,1587,14479,16703,46414,20066,16703,15241,15241,9887,14529,23823,11804,32038,1150,4286,121988,97218,302837,890586,978160
18488,1603,169108,2344,1991,19194,8960,105058,1587,70919,46414,16703,14479,20066,16703,15241,23823,15241,9887,14529,11804,4286,32038,1150,302837,121988,97218,890586,978160
169108,2344,1587,1603,1991,19194,8960,105058,70919,14479,18488,16703,46414,20066,32038,15241,1150,16703,23823,15241,9887,14529,11804,4286,121988,97218,302837,890586,978160
18488,2344,1603,169108,1991,19194,8960,105058,1587,70919,46414,23823,16703,14479,16703,15241,9887,20066,1150,14529,15241,11804,4286,32038,302837,121988,97218,978160,890586
18488,169108,2344,1603,1587,1991,19194,8960,105058,70919,14479,16703,15241,46414,20066,16703,23823,15241,9887,14529,1150,11804,32038,4286,302837,121988,97218,890586,978160
18488,1603,169108,2344,8960,1991,19194,105058,1587,70919,14479,46414,16703,16703,20066,23823,15241,15241,9887,14529,32038,1150,11804,4286,302837,121988,97218,978160,890586
169108,2344,1603,70919,1991,19194,8960,105058,46414,18488,14479,1587,16703,20066,16703,15241,23823,15241,9887,14529,11804,1150,32038,4286,302837,121988,97218,978160,890586
18488,1603,2344,169108,1991,19194,8960,105058,70919,1587,14479,16703,20066,46414,16703,15241,23823,9887,4286,14529,15241,11804,1150,32038,302837,121988,97218,890586,978160
169108,1603,2344,1991,19194,8960,105058,70919,1587,18488,16703,20066,15241,9887,46414,16703,14479,23823,15241,14529,11804,32038,1150,4286,302837,121988,97218,890586,978160
18488,14479,169108,1603,2344,1991,19194,8960,105058,70919,1587,46414,16703,20066,15241,16703,23823,15241,9887,14529,11804,32038,1150,4286,302837,121988,97218,978160,890586
18488,1603,169108,2344,1991,19194,8960,105058,1587,70919,46414,14479,16703,16703,20066,15241,9887,23823,14529,1150,15241,11804,32038,4286,302837,121988,97218,978160,890586
18488,14479,169108,1603,2344,1991,19194,8960,105058,70919,1587,20066,16703,15241,46414,16703,23823,32038,9887,15241,14529,11804,1150,4286,302837,121988,97218,978160,890586
18488,169108,2344,1603,1991,19194,8960,105058,46414,16703,14479,70919,1587,20066,16703,23823,15241,15241,9887,14529,11804,32038,1150,4286,302837,121988,97218,978160,890586
18488,2344,169108,1603,1991,19194,8960,105058,70919,1587,14479,46414,16703,16703,9887,20066,15241,23823,15241,14529,11804,32038,1150,4286,302837,121988,97218,978160,890586
18488,1603,2344,169108,70919,1991,19194,8960,105058,1587,16703,14479,46414,23823,20066,16703,15241,9887,15241,14529,11804,1150,32038,4286,302837,121988,97218,890586,978160
18488,14479,46414,1603,169108,2344,1991,19194,8960,105058,70919,1587,302837,16703,20066,16703,15241,23823,15241,9887,11804,14529,1150,32038,4286,121988,97218,890586,978160
18488,14479,169108,1603,2344,1991,19194,8960,105058,1587,70919,46414,16703,20066,23823,16703,15241,15241,14529,9887,11804,1150,32038,4286,302837,121988,97218,978160,890586
18488,2344,169108,1603,1991,19194,8960,105058,70919,14479,46414,16703,20066,15241,23823,16703,9887,15241,1150,14529,11804,1587,32038,4286,302837,121988,97218,978160,890586
18488,169108,2344,1603,1991,19194,8960,105058,70919,14479,46414,1587,16703,20066,16703,15241,23823,15241,9887,14529,11804,32038,1150,4286,302837,121988,97218,978160,890586
2344,169108,1603,70919,1991,19194,8960,105058,14479,1587,16703,46414,20066,18488,16703,15241,4286,23823,15241,14529,9887,32038,11804,1150,302837,121988,97218,890586,978160
2344,1603,169108,70919,1991,19194,8960,105058,1587,14479,46414,18488,16703,20066,16703,15241,23823,15241,9887,14529,1150,32038,11804,4286,302837,121988,97218,978160,890586
18488,169108,1603,70919,2344,1991,19194,8960,105058,1587,14479,16703,16703,20066,46414,15241,23823,9887,1150,15241,14529,11804,4286,32038,302837,121988,97218,978160,890586
18488,1603,169108,2344,1991,19194,8960,105058,1587,70919,14479,16703,20066,15241,23823,16703,15241,9887,14529,32038,302837,4286,11804,1150,46414,121988,97218,890586,978160
18488,1603,169108,2344,1991,8960,19194,105058,70919,1587,20066,46414,16703,16703,14479,15241,23823,15241,9887,14529,1150,11804,32038,4286,302837,121988,97218,890586,978160
1603,2344,169108,1991,19194,8960,105058,1587,70919,14479,18488,16703,302837,46414,20066,16703,15241,23823,15241,9887,11804,14529,1150,32038,4286,121988,97218,890586,978160
18488,14479,46414,1991,19194,8960,15241,169108,1603,2344,105058,1587,70919,23823,20066,16703,9887,16703,15241,14529,32038,1150,11804,4286,302837,97218,121988,978160,890586
18488,2344,169108,1603,1991,19194,8960,105058,70919,1587,20066,302837,16703,14479,46414,16703,15241,15241,9887,14529,11804,32038,1150,4286,97218,121988,23823,978160,890586
18488,46414,14479,1991,19194,16703,8960,169108,1603,2344,105058,23823,20066,16703,15241,32038,9887,15241,14529,70919,1587,11804,1150,4286,97218,302837,121988,978160,890586
18488,1603,2344,169108,1991,19194,8960,105058,1587,70919,46414,14479,16703,15241,20066,16703,15241,23823,4286,32038,14529,9887,1150,11804,302837,121988,97218,978160,890586
18488,14479,169108,1991,19194,8960,105058,1603,2344,70919,1587,46414,14529,16703,20066,16703,15241,23823,4286,15241,9887,11804,302837,32038,1150,121988,97218,890586,978160
18488,169108,1603,2344,70919,1991,19194,8960,105058,14479,1587,302837,46414,16703,20066,16703,15241,23823,15241,9887,14529,1150,11804,32038,4286,121988,97218,978160,890586
18488,14479,169108,1603,2344,1991,19194,8960,105058,70919,46414,1587,20066,16703,16703,15241,23823,14529,32038,15241,1150,9887,11804,4286,121988,97218,302837,890586,978160
18488,14479,1991,19194,8960,16703,1603,2344,169108,105058,1587,70919,16703,20066,15241,23823,15241,9887,14529,46414,32038,1150,11804,4286,302837,97218,121988,978160,890586
18488,14479,1603,2344,169108,1991,19194,8960,105058,70919,1587,46414,16703,302837,16703,20066,15241,23823,15241,9887,14529,11804,1150,32038,4286,121988,97218,978160,890586
1603,169108,2344,1991,8960,19194,105058,1587,70919,20066,14479,18488,46414,9887,16703,14529,15241,16703,23823,32038,15241,1150,4286,11804,302837,121988,97218,890586,978160
18488,169108,1603,2344,1991,19194,8960,105058,1587,70919,14479,46414,20066,15241,16703,16703,23823,1150,9887,15241,14529,32038,11804,4286,302837,121988,97218,890586,978160
18488,169108,2344,1603,1991,19194,8960,105058,14479,70919,46414,1587,15241,16703,20066,16703,23823,15241,14529,9887,32038,11804,4286,1150,302837,121988,97218,978160,890586
169108,1603,2344,1991,19194,8960,105058,70919,1587,18488,46414,16703,14479,14529,20066,16703,15241,15241,23823,9887,11804,1150,4286,32038,302837,121988,97218,890586,978160
18488,14479,1603,2344,169108,1991,19194,8960,105058,70919,1587,46414,16703,16703,20066,15241,23823,4286,15241,9887,14529,302837,32038,1150,11804,121988,97218,978160,890586
18488,14479,16703,1991,19194,8960,46414,1603,169108,2344,105058,1587,70919,16703,15241,20066,23823,15241,9887,14529,11804,1150,32038,4286,302837,97218,121988,978160,890586
18488,46414,1603,169108,2344,1991,19194,8960,105058,70919,16703,14479,20066,16703,15241,15241,11804,9887,23823,14529,1150,32038,4286,1587,302837,121988,97218,978160,890586
18488,169108,1603,2344,1991,19194,8960,105058,70919,1587,14479,46414,16703,20066,16703,15241,23823,15241,9887,14529,11804,32038,1150,4286,302837,121988,97218,978160,890586
18488,2344,1603,169108,1991,19194,8960,105058,70919,1587,14479,20066,16703,16703,15241,46414,23823,15241,9887,14529,11804,32038,302837,1150,4286,121988,97218,890586,978160
18488,1603,2344,169108,1991,19194,8960,105058,70919,1587,14479,9887,46414,16703,20066,16703,15241,23823,15241,14529,11804,302837,32038,1150,4286,121988,97218,978160,890586
18488,1603,2344,169108,70919,1991,19194,8960,105058,1587,14479,16703,46414,20066,23823,16703,14529,15241,15241,9887,11804,1150,32038,4286,302837,121988,97218,890586,978160
18488,14479,46414,1991,19194,8960,16703,1603,169108,2344,105058,1587,70919,20066,23823,15241,16703,15241,9887,14529,11804,1150,32038,4286,302837,97218,121988,890586,978160
18488,169108,2344,1603,1991,19194,8960,105058,14479,46414,70919,1587,16703,20066,16703,15241,14529,23823,15241,9887,1150,11804,32038,4286,302837,121988,97218,978160,890586
18488,1603,169108,1587,2344,1991,19194,8960,105058,70919,14479,46414,16703,20066,16703,15241,1150,15241,23823,9887,14529,11804,32038,4286,302837,121988,97218,978160,890586
18488,169108,2344,1603,1991,19194,8960,105058,14479,46414,16703,1587,70919,20066,16703,15241,23823,9887,15241,14529,11804,32038,1150,4286,302837,121988,97218,978160,890586
18488,14479,46414,1991,19194,8960,169108,1603,2344,105058,20066,70919,16703,16703,15241,23823,15241,14529,9887,4286,11804,32038,1587,1150,97218,302837,121988,978160,890586
18488,169108,1603,2344,1991,8960,19194,105058,46414,20066,1587,70919,23823,15241,14479,16703,16703,15241,9887,14529,11804,32038,1150,4286,302837,121988,97218,890586,978160
